,brand,model,transmission,make_year,fuel_type,engine_capacity(CC),km_driven,ownership,price,overall_cost,has_insurance,spare_key,reg_number,title
2419,Hyundai,i10 MAGNA 1.1,Manual,2015.0,Petrol,1086.0,55760.0,2nd owner,282000,5522.0,True,Yes,MH02,2015 Hyundai i10 MAGNA 1.1
2420,Tata,TIGOR XZA PLUS PETROL,Automatic,2021.0,Petrol,1199.0,39046.0,1st owner,671000,13112.0,True,Yes,MH04,2021 Tata TIGOR XZA PLUS PETROL
2421,Ford,Ecosport TITANIUM+ 1.5L DIESEL,Manual,2017.0,Diesel,1498.0,79659.0,1st owner,613000,11984.0,True,Yes,MH04,2017 Ford Ecosport TITANIUM+ 1.5L DIESEL
2422,Hyundai,Elite i20 SPORTZ 1.2,Manual,2017.0,Petrol,1197.0,53262.0,1st owner,513000,10029.0,True,Yes,MH02,2017 Hyundai Elite i20 SPORTZ 1.2
2423,MG,HECTOR SHARP 1.5 DCT PETROL,Automatic,2019.0,Petrol,1451.0,25760.0,2nd owner,1299000,24725.0,True,Yes,MH46,2019 MG HECTOR SHARP 1.5 DCT PETROL
2424,Volkswagen,Polo HIGHLINE1.2L,Manual,2012.0,Petrol,1198.0,61164.0,1st owner,294000,9765.0,True,Yes,MH02,2012 Volkswagen Polo HIGHLINE1.2L
2425,KIA,SELTOS GTX PLUS DCT 1.4 PETROL,Automatic,2020.0,Petrol,1353.0,35115.0,1st owner,1429000,27200.0,True,Yes,MH04,2020 KIA SELTOS GTX PLUS DCT 1.4 PETROL
2426,Maruti,Ciaz SIGMA 1.5 SHVS MT  PETROL,Manual,2021.0,Petrol,1462.0,16909.0,1st owner,731000,14291.0,True,Yes,MH04,2021 Maruti Ciaz SIGMA 1.5 SHVS MT  PETROL
2427,Maruti,IGNIS ZETA 1.2 AMT DUAL TONE,Automatic,2017.0,Petrol,1197.0,19523.0,2nd owner,475000,9291.0,True,No,MH02,2017 Maruti IGNIS ZETA 1.2 AMT DUAL TONE
2428,Renault,Kwid RXT 0.8 (O),Manual,2016.0,Petrol,799.0,103116.0,1st owner,259000,5761.0,True,Yes,MH46,2016 Renault Kwid RXT 0.8 (O)
2429,Hyundai,VENUE SX PLUS 1.0 TURBO DCT,Automatic,2021.0,Petrol,998.0,48355.0,1st owner,925000,17607.0,True,Yes,MH02,2021 Hyundai VENUE SX PLUS 1.0 TURBO DCT
2430,Skoda,Rapid STYLE TSI,Manual,2020.0,Petrol,999.0,33693.0,1st owner,907000,17264.0,True,Yes,MH47,2020 Skoda Rapid STYLE TSI
2431,Honda,City 1.5L I-VTE V CVT,Automatic,2017.0,Petrol,1497.0,32899.0,2nd owner,707000,13822.0,True,No,MH47,2017 Honda City 1.5L I-VTE V CVT
2432,Mahindra,XUV500 W10 AT,Automatic,2017.0,Diesel,2179.0,36090.0,2nd owner,1070000,20366.0,True,Yes,MH01,2017 Mahindra XUV500 W10 AT
2433,Maruti,New Wagon-R ZXI 1.2 AMT,Automatic,2021.0,Petrol,1197.0,34224.0,1st owner,612000,11972.0,True,No,MH46,2021 Maruti New Wagon-R ZXI 1.2 AMT
2434,Honda,City 1.5L I-VTEC V MT,Manual,2018.0,Petrol,1497.0,93703.0,2nd owner,640000,12512.0,True,Yes,MH01,2018 Honda City 1.5L I-VTEC V MT
2435,Maruti,Wagon R 1.0 VXI,Manual,2015.0,Petrol,998.0,28048.0,2nd owner,305000,5963.0,True,No,MH46,2015 Maruti Wagon R 1.0 VXI
2436,Honda,Amaze 1.2L I-VTEC S,Manual,2014.0,Petrol,1198.0,52803.0,1st owner,354000,7875.0,True,No,MH46,2014 Honda Amaze 1.2L I-VTEC S
2437,Mahindra,XUV500 W10 AT,Automatic,2017.0,Diesel,2179.0,85662.0,1st owner,995000,18939.0,True,Yes,MH03,2017 Mahindra XUV500 W10 AT
2438,Maruti,Wagon R 1.0 VXI,Manual,2013.0,Petrol,998.0,45304.0,1st owner,262000,6899.0,True,No,MH46,2013 Maruti Wagon R 1.0 VXI
2439,Maruti,Wagon R 1.0 LXI CNG,Manual,2017.0,CNG,998.0,56359.0,2nd owner,365000,7136.0,True,Yes,MH02,2017 Maruti Wagon R 1.0 LXI CNG
2440,MG,HECTOR SHARP 2.0 DIESEL,Manual,2022.0,Diesel,1956.0,29414.0,1st owner,1682000,32015.0,True,Yes,MH02,2022 MG HECTOR SHARP 2.0 DIESEL
2441,Hyundai,i10 SPORTZ 1.2 AT,Automatic,2011.0,Petrol,1197.0,51696.0,1st owner,244000,11486.0,True,No,MH01,2011 Hyundai i10 SPORTZ 1.2 AT
2442,Maruti,Swift Dzire VXI,Manual,2016.0,Petrol,1197.0,49814.0,2nd owner,439000,8583.0,True,No,MH02,2016 Maruti Swift Dzire VXI
2443,Jeep,Compass LIMITED PLUS PETROL AT,Automatic,2019.0,Petrol,1368.0,37211.0,1st owner,1469000,27961.0,True,No,MH03,2019 Jeep Compass LIMITED PLUS PETROL AT
2444,Toyota,Corolla Altis VL CVT PETROL,Automatic,2017.0,Petrol,1798.0,56674.0,1st owner,1012000,19262.0,True,Yes,MH02,2017 Toyota Corolla Altis VL CVT PETROL
2445,Hyundai,VENUE SX PLUS 1.0 TURBO DCT,Automatic,2019.0,Petrol,998.0,41704.0,1st owner,912000,17359.0,True,Yes,MH46,2019 Hyundai VENUE SX PLUS 1.0 TURBO DCT
2446,Hyundai,Elite i20 ASTA 1.2,Manual,2016.0,Petrol,1197.0,46613.0,1st owner,493000,9638.0,True,Yes,MH02,2016 Hyundai Elite i20 ASTA 1.2
2447,Hyundai,Creta E PLUS 1.6 PETROL,Manual,2017.0,Petrol,1591.0,23252.0,2nd owner,700000,13681.0,True,No,MH46,2017 Hyundai Creta E PLUS 1.6 PETROL
2448,Hyundai,Creta SX 1.6 DIESEL,Manual,2015.0,Diesel,1582.0,62018.0,2nd owner,763000,16964.0,True,Yes,MH05,2015 Hyundai Creta SX 1.6 DIESEL
2449,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,2018.0,Petrol,1197.0,20257.0,2nd owner,466000,9111.0,True,Yes,MH43,2018 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT
2450,Skoda,Rapid STYLE 1.6 MPI,Manual,2018.0,Petrol,1598.0,59417.0,1st owner,660000,12903.0,True,Yes,MH01,2018 Skoda Rapid STYLE 1.6 MPI
2451,Tata,Harrier XZA PLUS 2.0L DARK EDITION,Automatic,2021.0,Diesel,1956.0,31539.0,1st owner,1822000,34680.0,True,Yes,MH03,2021 Tata Harrier XZA PLUS 2.0L DARK EDITION
2452,Honda,City 1.5L I-VTEC VX CVT,Automatic,2016.0,Petrol,1497.0,75181.0,1st owner,609000,11906.0,True,Yes,MH43,2016 Honda City 1.5L I-VTEC VX CVT
2453,Hyundai,VENUE SX PLUS 1.0 TURBO DCT,Automatic,2021.0,Petrol,998.0,19689.0,1st owner,1004000,19110.0,True,No,MH04,2021 Hyundai VENUE SX PLUS 1.0 TURBO DCT
2454,Maruti,Ciaz ALPHA  AT 1.5 SHVS PETROL,Automatic,2020.0,Petrol,1462.0,23821.0,1st owner,849000,16154.0,True,No,MH02,2020 Maruti Ciaz ALPHA  AT 1.5 SHVS PETROL
2455,Hyundai,VENUE SX PLUS 1.0 TURBO DCT,Automatic,2019.0,Petrol,998.0,113735.0,1st owner,794000,17658.0,True,Yes,MH01,2019 Hyundai VENUE SX PLUS 1.0 TURBO DCT
2456,Hyundai,Creta SX 1.6 PETROL,Manual,2019.0,Petrol,1591.0,70490.0,2nd owner,838000,15951.0,True,No,MH03,2019 Hyundai Creta SX 1.6 PETROL
2457,Maruti,Swift Dzire ZDI,Manual,2013.0,Diesel,1248.0,120107.0,1st owner,429000,14249.0,True,Yes,MH01,2013 Maruti Swift Dzire ZDI
2458,Maruti,IGNIS ALPHA 1.2,Manual,2019.0,Petrol,1197.0,22343.0,2nd owner,518000,10137.0,True,No,MH01,2019 Maruti IGNIS ALPHA 1.2
2459,Hyundai,GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT,Automatic,2020.0,Petrol,1197.0,13350.0,1st owner,647000,12642.0,True,No,MH47,2020 Hyundai GRAND I10 NIOS SPORTZ AMT 1.2 KAPPA VTVT
2460,Tata,ALTROZ XZ PETROL,Manual,2020.0,Petrol,1199.0,11670.0,1st owner,655000,12805.0,True,Yes,MH02,2020 Tata ALTROZ XZ PETROL
2461,Honda,WR-V 1.2L I-VTEC VX MT,Manual,2018.0,Petrol,1199.0,22652.0,1st owner,668000,13060.0,True,Yes,MH02,2018 Honda WR-V 1.2L I-VTEC VX MT
2462,Hyundai,Creta E PLUS 1.6 PETROL,Manual,2017.0,Petrol,1591.0,39827.0,1st owner,710000,13881.0,True,No,MH02,2017 Hyundai Creta E PLUS 1.6 PETROL
2463,Maruti,Wagon R 1.0 LXI CNG,Manual,2013.0,CNG,998.0,75494.0,2nd owner,268000,12616.0,True,Yes,MH46,2013 Maruti Wagon R 1.0 LXI CNG
2464,Honda,Jazz 1.2L I-VTEC ZX CVT,Automatic,2021.0,Petrol,1199.0,10102.0,1st owner,813000,15475.0,True,No,MH03,2021 Honda Jazz 1.2L I-VTEC ZX CVT
2465,Maruti,S PRESSO VXI PLUS AMT,Automatic,2019.0,Petrol,998.0,21125.0,1st owner,435000,8503.0,True,No,MH01,2019 Maruti S PRESSO VXI PLUS AMT
2466,Hyundai,NEW SANTRO SPORTZ CNG,Manual,2019.0,CNG,1086.0,73743.0,1st owner,455000,8902.0,True,No,MH05,2019 Hyundai NEW SANTRO SPORTZ CNG
2467,Tata,ALTROZ XZA PLUS,Automatic,2022.0,Petrol,1199.0,18364.0,1st owner,833000,15862.0,True,No,MH03,2022 Tata ALTROZ XZA PLUS
2468,Maruti,Celerio VXI AMT,Automatic,2014.0,Petrol,998.0,32861.0,1st owner,339000,7541.0,True,Yes,MH02,2014 Maruti Celerio VXI AMT
2469,Volkswagen,Ameo HIGHLINE PLUS 1.5L AT 16 ALLOY,Automatic,2019.0,Diesel,1498.0,60683.0,2nd owner,649000,12688.0,True,Yes,MH47,2019 Volkswagen Ameo HIGHLINE PLUS 1.5L AT 16 ALLOY
2470,Renault,Duster RXS OPT CVT,Automatic,2019.0,Petrol,1498.0,24227.0,1st owner,708000,13842.0,True,No,MH43,2019 Renault Duster RXS OPT CVT
2471,Maruti,Celerio VXI AMT,Automatic,2014.0,Petrol,998.0,98502.0,1st owner,300000,6673.0,True,No,MH43,2014 Maruti Celerio VXI AMT
2472,Hyundai,i10 SPORTZ 1.2,Manual,2012.0,Petrol,1197.0,35570.0,2nd owner,225000,7488.0,True,Yes,MH04,2012 Hyundai i10 SPORTZ 1.2
2473,Maruti,Wagon R 1.0 LXI CNG,Manual,2014.0,CNG,998.0,105898.0,2nd owner,291000,9665.0,True,No,MH02,2014 Maruti Wagon R 1.0 LXI CNG
2475,Maruti,New Wagon-R ZXI 1.2,Manual,2022.0,Petrol,1197.0,20987.0,1st owner,569000,11124.0,True,Yes,MH05,2022 Maruti New Wagon-R ZXI 1.2
2476,Volkswagen,Polo HIGHLINE1.5L,Manual,2016.0,Diesel,1498.0,75313.0,3rd owner,476000,9306.0,True,Yes,MH03,2016 Volkswagen Polo HIGHLINE1.5L
2477,Maruti,Wagon R 1.0 LXI CNG,Manual,2014.0,CNG,998.0,81895.0,1st owner,312000,10360.0,True,No,MH04,2014 Maruti Wagon R 1.0 LXI CNG
2478,Maruti,Wagon R 1.0 VXI AMT,Automatic,2017.0,Petrol,998.0,78451.0,1st owner,368000,7194.0,True,No,MH47,2017 Maruti Wagon R 1.0 VXI AMT
2479,Maruti,Celerio ZXI AMT,Automatic,2017.0,Petrol,998.0,33857.0,2nd owner,396000,7742.0,True,Yes,MH47,2017 Maruti Celerio ZXI AMT
2480,Maruti,Baleno DELTA PETROL 1.2,Manual,2017.0,Petrol,1197.0,30064.0,2nd owner,503000,9834.0,True,Yes,MH04,2017 Maruti Baleno DELTA PETROL 1.2
2481,Hyundai,Xcent S 1.2,Manual,2014.0,Petrol,1197.0,55106.0,1st owner,370000,8230.0,True,Yes,MH02,2014 Hyundai Xcent S 1.2
2482,Honda,City 1.5L I-VTEC V MT,Manual,2017.0,Petrol,1497.0,22437.0,2nd owner,708000,13839.0,True,Yes,MH03,2017 Honda City 1.5L I-VTEC V MT
2483,Hyundai,Creta SX PLUS AT 1.6 PETROL,Automatic,2016.0,Petrol,1591.0,87471.0,1st owner,810000,15418.0,True,Yes,MH43,2016 Hyundai Creta SX PLUS AT 1.6 PETROL
2484,Hyundai,NEW SANTRO MAGNA,Manual,2019.0,Petrol,1086.0,16497.0,1st owner,413000,8068.0,True,No,MH05,2019 Hyundai NEW SANTRO MAGNA
2485,Maruti,S PRESSO VXI (O) CNG,Manual,2021.0,CNG,998.0,48375.0,1st owner,432000,8439.0,True,Yes,MH48,2021 Maruti S PRESSO VXI (O) CNG
2486,Honda,City 1.5L I-VTEC VX CVT,Automatic,2016.0,Petrol,1497.0,73098.0,1st owner,653000,12766.0,True,No,MH02,2016 Honda City 1.5L I-VTEC VX CVT
2487,Hyundai,Elite i20 SPORTZ 1.2,Manual,2016.0,Petrol,1197.0,50900.0,1st owner,507000,9911.0,True,Yes,MH04,2016 Hyundai Elite i20 SPORTZ 1.2
2488,Maruti,Ciaz DELTA AT 1.5 SHVS PETROL,Automatic,2021.0,Petrol,1462.0,29638.0,1st owner,865000,16464.0,True,No,MH04,2021 Maruti Ciaz DELTA AT 1.5 SHVS PETROL
2489,Tata,ALTROZ XZA,Automatic,2022.0,Petrol,1199.0,10206.0,1st owner,785000,15344.0,True,Yes,MH04,2022 Tata ALTROZ XZA
2490,Hyundai,Creta SX PLUS AT 1.6 PETROL,Automatic,2017.0,Petrol,1591.0,91126.0,2nd owner,831000,15817.0,True,No,MH01,2017 Hyundai Creta SX PLUS AT 1.6 PETROL
2491,Hyundai,Xcent S 1.2,Manual,2014.0,Petrol,1197.0,68981.0,2nd owner,360000,8004.0,True,Yes,MH12,2014 Hyundai Xcent S 1.2
2492,Hyundai,Grand i10 SPORTZ AT 1.2 KAPPA VTVT,Automatic,2018.0,Petrol,1197.0,86975.0,1st owner,478000,9345.0,True,No,MH48,2018 Hyundai Grand i10 SPORTZ AT 1.2 KAPPA VTVT
2493,Mahindra,XUV300 W6 1.2 PETROL AMT,Automatic,2022.0,Petrol,1197.0,13010.0,2nd owner,844000,16059.0,True,Yes,MH01,2022 Mahindra XUV300 W6 1.2 PETROL AMT
2495,Hyundai,GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT CNG,Manual,2022.0,CNG,1197.0,21570.0,1st owner,722000,14121.0,True,No,MH46,2022 Hyundai GRAND I10 NIOS SPORTZ 1.2 KAPPA VTVT CNG
2496,Maruti,Wagon R 1.0 VXI,Manual,2015.0,Petrol,998.0,55946.0,2nd owner,306000,5982.0,True,No,MH04,2015 Maruti Wagon R 1.0 VXI
2497,Maruti,Ciaz ALPHA  AT 1.5 SHVS PETROL,Automatic,2021.0,Petrol,1462.0,33769.0,1st owner,906000,17237.0,True,Yes,MH03,2021 Maruti Ciaz ALPHA  AT 1.5 SHVS PETROL
2498,Hyundai,Creta E PLUS 1.6 PETROL,Manual,2017.0,Petrol,1591.0,93555.0,2nd owner,669000,13077.0,True,Yes,MH01,2017 Hyundai Creta E PLUS 1.6 PETROL
2499,Honda,Amaze 1.2L I-VTEC V CVT,Automatic,2019.0,Petrol,1498.0,39531.0,1st owner,682000,13335.0,True,Yes,MH02,2019 Honda Amaze 1.2L I-VTEC V CVT
2500,Hyundai,NEW SANTRO SPORTZ CNG,Manual,2019.0,CNG,1086.0,109255.0,1st owner,450000,10018.0,True,No,MH05,2019 Hyundai NEW SANTRO SPORTZ CNG
2501,Tata,NEXON XZA PLUS PETROL,Automatic,2018.0,Petrol,1198.0,33970.0,1st owner,776000,15180.0,True,No,MH03,2018 Tata NEXON XZA PLUS PETROL
2502,Honda,WR-V 1.5L I-DTEC VX MT,Manual,2018.0,Diesel,1498.0,100986.0,1st owner,699000,15556.0,True,Yes,MH01,2018 Honda WR-V 1.5L I-DTEC VX MT
2503,Maruti,Wagon R 1.0 LXI CNG,Manual,2014.0,CNG,998.0,95135.0,1st owner,311000,10328.0,True,Yes,MH05,2014 Maruti Wagon R 1.0 LXI CNG
2504,Ford,Ecosport TITANIUM 1.5L PETROL,Manual,2019.0,Petrol,1497.0,21769.0,2nd owner,725000,14180.0,True,Yes,MH47,2019 Ford Ecosport TITANIUM 1.5L PETROL
2505,Hyundai,Creta E PLUS 1.6 PETROL,Manual,2017.0,Petrol,1591.0,75175.0,1st owner,722000,14115.0,True,No,MH04,2017 Hyundai Creta E PLUS 1.6 PETROL
2506,Hyundai,VENUE SX PLUS 1.0 TURBO DCT,Automatic,2019.0,Petrol,998.0,56522.0,1st owner,867000,16503.0,True,Yes,MH04,2019 Hyundai VENUE SX PLUS 1.0 TURBO DCT
2507,Mahindra,XUV300 W8 (O) 1.2 PETROL AMT,Automatic,2021.0,Petrol,1197.0,41278.0,1st owner,953000,18133.0,True,No,MH03,2021 Mahindra XUV300 W8 (O) 1.2 PETROL AMT
2508,Maruti,Wagon R 1.0 VXI,Manual,2014.0,Petrol,998.0,42307.0,1st owner,303000,6730.0,True,Yes,MH04,2014 Maruti Wagon R 1.0 VXI
2509,Tata,ALTROZ XZ PETROL,Manual,2020.0,Petrol,1199.0,23825.0,1st owner,663000,12962.0,True,No,MH05,2020 Tata ALTROZ XZ PETROL
2510,Maruti,Ciaz DELTA AT 1.5 SHVS PETROL,Automatic,2021.0,Petrol,1462.0,17099.0,1st owner,886000,16859.0,True,No,MH04,2021 Maruti Ciaz DELTA AT 1.5 SHVS PETROL
2511,Renault,TRIBER RXZ,Manual,2019.0,Petrol,999.0,56210.0,1st owner,640000,12508.0,True,No,MH43,2019 Renault TRIBER RXZ
2512,Maruti,Ciaz ALPHA  AT 1.5 SHVS PETROL,Automatic,2020.0,Petrol,1462.0,31214.0,1st owner,843000,16042.0,True,No,MH47,2020 Maruti Ciaz ALPHA  AT 1.5 SHVS PETROL
2513,Hyundai,i10 SPORTZ 1.2,Manual,2012.0,Petrol,1197.0,118765.0,1st owner,227000,7540.0,True,No,MH05,2012 Hyundai i10 SPORTZ 1.2
2514,Honda,City 1.5L I-VTEC SV,Manual,2017.0,Petrol,1497.0,49696.0,1st owner,583000,11397.0,True,Yes,MH02,2017 Honda City 1.5L I-VTEC SV
2515,Hyundai,Xcent S 1.2,Manual,2015.0,Petrol,1197.0,24126.0,1st owner,403000,7879.0,True,Yes,MH47,2015 Hyundai Xcent S 1.2
2516,Maruti,Baleno ZETA CVT PETROL 1.2,Automatic,2021.0,Petrol,1197.0,16690.0,1st owner,779000,15220.0,True,Yes,MH04,2021 Maruti Baleno ZETA CVT PETROL 1.2
2517,Maruti,Ertiga VXI CNG,Manual,2014.0,CNG,1373.0,62157.0,2nd owner,592000,19649.0,True,Yes,MH04,2014 Maruti Ertiga VXI CNG
2518,Maruti,Swift ZXI,Manual,2013.0,Petrol,1197.0,42338.0,1st owner,315000,8295.0,True,No,MH46,2013 Maruti Swift ZXI
2519,Hyundai,Xcent S 1.2,Manual,2016.0,Petrol,1197.0,95851.0,3rd owner,324000,6334.0,True,Yes,MH43,2016 Hyundai Xcent S 1.2
2520,Maruti,Alto LXI,Manual,2021.0,Petrol,796.0,26866.0,1st owner,334000,6537.0,True,Yes,MH04,2021 Maruti Alto LXI
2521,Hyundai,Grand i10 ASTA 1.2 KAPPA VTVT,Manual,2015.0,Petrol,1197.0,47367.0,2nd owner,380000,7430.0,True,Yes,MH02,2015 Hyundai Grand i10 ASTA 1.2 KAPPA VTVT
2522,Maruti,Ciaz VDI SHVS,Manual,2016.0,Diesel,1248.0,96990.0,1st owner,563000,11013.0,True,No,MH02,2016 Maruti Ciaz VDI SHVS
2523,Skoda,Rapid STYLE 1.6 MPI AT,Automatic,2017.0,Petrol,1598.0,89856.0,1st owner,563000,11007.0,True,Yes,MH04,2017 Skoda Rapid STYLE 1.6 MPI AT
2524,Hyundai,i20 Active 1.2 SX,Manual,2015.0,Petrol,1197.0,116660.0,1st owner,424000,9432.0,True,Yes,MH02,2015 Hyundai i20 Active 1.2 SX
2525,Tata,TIGOR XZ PLUS CNG,Manual,2022.0,CNG,1199.0,18438.0,2nd owner,700000,13689.0,True,No,MH46,2022 Tata TIGOR XZ PLUS CNG
2526,Renault,Kwid RXT 1.0 AMT (O),Automatic,2019.0,Petrol,999.0,23547.0,1st owner,396000,7733.0,True,Yes,MH47,2019 Renault Kwid RXT 1.0 AMT (O)
2527,Maruti,Baleno ALPHA DIESEL 1.3,Manual,2017.0,Diesel,1248.0,73649.0,1st owner,545000,10655.0,True,No,MH04,2017 Maruti Baleno ALPHA DIESEL 1.3
2528,Maruti,Wagon R 1.0 LXI CNG,Manual,2017.0,CNG,998.0,57012.0,2nd owner,363000,7097.0,True,Yes,MH47,2017 Maruti Wagon R 1.0 LXI CNG
2529,Tata,Tiago XZ PETROL,Manual,2018.0,Petrol,1199.0,76127.0,2nd owner,390000,7625.0,True,Yes,MH46,2018 Tata Tiago XZ PETROL
2530,Maruti,Ciaz ZETA 1.5 SHVS MT PETROL,Manual,2018.0,Petrol,1462.0,18001.0,1st owner,740000,14466.0,True,No,MH02,2018 Maruti Ciaz ZETA 1.5 SHVS MT PETROL
2531,KIA,SELTOS GTX PLUS DCT 1.4 PETROL,Automatic,2021.0,Petrol,1353.0,33728.0,2nd owner,1413000,26895.0,True,Yes,MH02,2021 KIA SELTOS GTX PLUS DCT 1.4 PETROL
2532,Hyundai,Elite i20 SPORTZ 1.2,Manual,2016.0,Petrol,1197.0,52603.0,3rd owner,424000,8288.0,True,No,MH04,2016 Hyundai Elite i20 SPORTZ 1.2
2533,Maruti,IGNIS ZETA 1.2,Manual,2022.0,Petrol,1197.0,6992.0,1st owner,610000,11926.0,True,Yes,MH03,2022 Maruti IGNIS ZETA 1.2
2534,Tata,Tiago XZA PLUS PETROL,Automatic,2021.0,Petrol,1199.0,8319.0,1st owner,638000,12478.0,True,Yes,MH04,2021 Tata Tiago XZA PLUS PETROL
2535,Maruti,Swift VXI,Manual,2017.0,Petrol,1197.0,57535.0,2nd owner,468000,9152.0,True,No,MH04,2017 Maruti Swift VXI
2536,Toyota,Glanza V CVT,Automatic,2019.0,Petrol,1197.0,15891.0,1st owner,793000,15510.0,True,No,MH47,2019 Toyota Glanza V CVT
2537,Honda,City 1.5L I-VTEC VX CVT,Automatic,2016.0,Petrol,1497.0,59119.0,1st owner,605000,11828.0,True,Yes,MH01,2016 Honda City 1.5L I-VTEC VX CVT
2538,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,2016.0,Petrol,1197.0,55599.0,1st owner,376000,7350.0,True,No,MH04,2016 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT
2539,Hyundai,Creta E PLUS 1.6 PETROL,Manual,2017.0,Petrol,1591.0,101207.0,2nd owner,665000,14793.0,True,Yes,MH01,2017 Hyundai Creta E PLUS 1.6 PETROL
2540,Honda,Jazz 1.2L I-VTEC VX CVT,Automatic,2022.0,Petrol,1199.0,4980.0,1st owner,865000,16467.0,True,No,MH03,2022 Honda Jazz 1.2L I-VTEC VX CVT
2541,Hyundai,Creta SX PLUS AT 1.6 PETROL,Automatic,2016.0,Petrol,1591.0,57500.0,3rd owner,747000,14604.0,True,No,MH01,2016 Hyundai Creta SX PLUS AT 1.6 PETROL
2542,Toyota,Etios Liva G,Manual,2011.0,Petrol,1197.0,75479.0,1st owner,244000,11503.0,True,No,MH05,2011 Toyota Etios Liva G
2543,Hyundai,Grand i10 SPORTZ (O) AT 1.2 KAPPA VTVT,Automatic,2017.0,Petrol,1197.0,25723.0,1st owner,533000,10419.0,True,No,MH47,2017 Hyundai Grand i10 SPORTZ (O) AT 1.2 KAPPA VTVT
2544,Tata,NEXON XZA PLUS PETROL DUAL TONE,Automatic,2018.0,Petrol,1198.0,28234.0,2nd owner,717000,14010.0,True,Yes,MH04,2018 Tata NEXON XZA PLUS PETROL DUAL TONE
2545,Maruti,New Wagon-R LXI CNG 1.0,Manual,2021.0,CNG,998.0,31051.0,1st owner,561000,10966.0,True,Yes,MH05,2021 Maruti New Wagon-R LXI CNG 1.0
2546,Datsun,Go T,Manual,2015.0,Petrol,1198.0,12517.0,1st owner,207000,4047.0,True,Yes,MH04,2015 Datsun Go T
2547,Tata,TIGOR XZ PETROL,Manual,2020.0,Petrol,1199.0,24485.0,1st owner,562000,10980.0,True,No,MH04,2020 Tata TIGOR XZ PETROL
2548,Hyundai,NEW SANTRO SPORTZ MT,Manual,2020.0,Petrol,1086.0,12233.0,1st owner,465000,9091.0,True,No,MH46,2020 Hyundai NEW SANTRO SPORTZ MT
2549,Maruti,IGNIS DELTA 1.2 AMT,Automatic,2022.0,Petrol,1197.0,4145.0,1st owner,622000,12169.0,True,Yes,MH04,2022 Maruti IGNIS DELTA 1.2 AMT
2550,Maruti,New Wagon-R LXI CNG (O) 1.0,Manual,2021.0,CNG,998.0,35095.0,1st owner,587000,11477.0,True,Yes,MH03,2021 Maruti New Wagon-R LXI CNG (O) 1.0
2551,Maruti,Vitara Brezza ZXI PLUS AT SHVS,Automatic,2020.0,Petrol,1462.0,85633.0,1st owner,914000,17396.0,True,Yes,MH04,2020 Maruti Vitara Brezza ZXI PLUS AT SHVS
2552,Hyundai,Verna 1.6 VTVT SX (O) AT,Automatic,2018.0,Petrol,1591.0,47491.0,2nd owner,833000,15853.0,True,Yes,MH47,2018 Hyundai Verna 1.6 VTVT SX (O) AT
2553,Hyundai,Grand i10 SPORTZ 1.2 KAPPA VTVT,Manual,2018.0,CNG,1197.0,78127.0,1st owner,478000,9345.0,True,No,MH47,2018 Hyundai Grand i10 SPORTZ 1.2 KAPPA VTVT
2554,Maruti,Ciaz ALPHA 1.4 PETROL,Manual,2017.0,Petrol,1373.0,73885.0,1st owner,630000,12323.0,True,Yes,MH48,2017 Maruti Ciaz ALPHA 1.4 PETROL
2555,Hyundai,i10 SPORTZ 1.2,Manual,2012.0,Petrol,1197.0,48379.0,2nd owner,223000,7417.0,True,Yes,MH03,2012 Hyundai i10 SPORTZ 1.2
2557,Hyundai,Elite i20 ASTA 1.2,Manual,2015.0,Petrol,1197.0,85279.0,1st owner,443000,8657.0,True,Yes,MH03,2015 Hyundai Elite i20 ASTA 1.2
2558,Hyundai,VENUE S 1.2,Manual,2019.0,Petrol,1197.0,22288.0,1st owner,706000,13807.0,True,No,MH02,2019 Hyundai VENUE S 1.2
2559,Hyundai,NEW SANTRO SPORTZ CNG,Manual,2019.0,CNG,1086.0,67667.0,1st owner,478000,9337.0,True,No,MH05,2019 Hyundai NEW SANTRO SPORTZ CNG
2560,Hyundai,Creta SX (O) 1.6 PETROL,Manual,2019.0,Petrol,1591.0,24918.0,2nd owner,957000,18216.0,True,Yes,MH01,2019 Hyundai Creta SX (O) 1.6 PETROL
2561,Maruti,Wagon R 1.0 LXI CNG,Manual,2015.0,CNG,998.0,26062.0,2nd owner,338000,8895.0,True,Yes,MH04,2015 Maruti Wagon R 1.0 LXI CNG
2562,Maruti,Celerio VXI CNG,Manual,2018.0,CNG,998.0,59396.0,1st owner,460000,8989.0,True,No,MH47,2018 Maruti Celerio VXI CNG
2563,Honda,City 1.5L I-VTEC SV,Manual,2017.0,Petrol,1497.0,38474.0,1st owner,659000,12886.0,True,Yes,MH03,2017 Honda City 1.5L I-VTEC SV
2564,Hyundai,Creta SX AT 1.6 PETROL,Automatic,2019.0,Petrol,1591.0,69326.0,2nd owner,984000,18730.0,True,Yes,MH04,2019 Hyundai Creta SX AT 1.6 PETROL
